# Pathway	BIOME168077_S1_done_Abundance	BIOME168081_S2_done_Abundance	BIOME168093_S3_done_Abundance	BIOME168302_S4_done_Abundance	BIOME168314_S6_done_Abundance	BIOME168318_S5_done_Abundance	BIOME168326_S7_done_Abundance	BIOME168631_S37_done_Abundance	BIOME168635_S8_done_Abundance	BIOME168639_S9_done_Abundance	BIOME168643_S10_done_Abundance	BIOME168647_S11_done_Abundance	BIOME168651_S12_done_Abundance	BIOME168655_S13_done_Abundance	BIOME168667_S14_done_Abundance	BIOME168671_S15_done_Abundance	BIOME169177_S17_done_Abundance	BIOME169181_S16_done_Abundance	BIOME169201_S19_done_Abundance	BIOME169205_S18_done_Abundance	BIOME169225_S20_done_Abundance	BIOME169229_S21_done_Abundance	BIOME169624_S22_done_Abundance	BIOME169628_S23_done_Abundance	BIOME169715_S24_done_Abundance	BIOME169719_S25_done_Abundance	BIOME169727_S26_done_Abundance	BIOME169731_S27_done_Abundance	BIOME169735_S28_done_Abundance	BIOME169739_S29_done_Abundance	BIOME169763_S30_done_Abundance	BIOME169767_S31_done_Abundance	BIOME169832_S32_done_Abundance	BIOME169848_S33_done_Abundance	BIOME171068_S34_done_Abundance	BIOME171072_S35_done_Abundance	BIOME171096_S36_done_Abundance	BIOME172176_S38_done_Abundance	BIOME172196_S39_done_Abundance	BIOME172200_S40_done_Abundance	BIOME172204_S41_done_Abundance	BIOME172208_S42_done_Abundance	BIOME172212_S43_done_Abundance	BIOME172216_S44_done_Abundance	BIOME181988_S57_done_Abundance	BIOME181992_S58_done_Abundance	BIOME182044_S45_done_Abundance	BIOME182048_S46_done_Abundance	BIOME182052_S47_done_Abundance	BIOME182060_S48_done_Abundance	BIOME182064_S49_done_Abundance	BIOME182068_S50_done_Abundance	BIOME182072_S51_done_Abundance	BIOME182743_S52_done_Abundance	BIOME182751_S53_done_Abundance	BIOME182755_S66_done_Abundance	BIOME182759_S65_done_Abundance	BIOME182763_S67_done_Abundance	BIOME182767_S74_done_Abundance	BIOME182783_S61_done_Abundance	BIOME182787_S54_done_Abundance	BIOME182791_S56_done_Abundance	BIOME182795_S55_done_Abundance	BIOME186176_S60_done_Abundance	BIOME186180_S59_done_Abundance	BIOME186184_S62_done_Abundance	BIOME186317_S63_done_Abundance	BIOME186321_S64_done_Abundance	BIOME186337_S70_done_Abundance	BIOME186341_S73_done_Abundance	BIOME186345_S68_done_Abundance	BIOME186349_S69_done_Abundance	BIOME186357_S71_done_Abundance	BIOME186361_S72_done_Abundance	BIOME186365_S75_done_Abundance	BIOME186381_S76_done_Abundance	BIOME186385_S77_done_Abundance
PWY-5981: CDP-diacylglycerol biosynthesis III	0.000501712	0	0.000249656	0.000295364	0.000313095	0.00164252	0.00228267	0.000249944	0.000460203	0.000434708	0.00170734	0	0.000356617	0.00153428	0.000582225	0.000121184	0.00112444	0.0020778	0.000132998	0.000664773	0.000705807	0.00138231	0.00269887	0.000228094	0.00269158	0.000425792	0.00231537	0.000552366	3.59596e-05	0.000706602	0.000335557	0.000228604	0.000123418	0.00242186	0.000510924	0.00160143	0.000163867	0.000761049	0.00164629	0.00011841	0.0005544	0.000336643	0.000691476	0.000833916	0.000419189	0.000136971	0.000721417	0.00071034	0.00191887	0.00227215	0.0033397	0.00110236	0.000932434	0.00147884	0.00182199	0.00041817	0.000588753	0.00350767	0.00324488	0.000544309	0.00178697	0.00207948	0.00104238	0.000932452	0.00109002	0.00228385	0.000168406	0.000396612	0.000525592	0.00275235	0	0.00140954	0.000403104	0.00127848	0.0021633	0.00096999	7.14222e-05
PWY-5989: stearate biosynthesis II (bacteria and plants)	0.00360501	0.00200398	0.000789173	0.00106325	0.00114	0.00069298	0.00106652	0.000599847	0.000654167	0.00228071	0.00163188	0.00166681	0.000113026	0.00155381	0.00345969	0.00105618	0.00306218	0.00153656	0.000733185	0.000412424	0.00202462	0.00267795	0.00284657	0.00274255	0.00221797	0.00236906	0.00122385	0.000527943	0.000625121	0.00214397	0.000990026	0.00349756	0.00418002	0.00229311	0.00117854	0.000330438	0.000747295	0.000530723	0.000394165	0.000193307	0.00039542	0.000935452	0.000470504	0.00182716	0.000745035	0.00164922	0.00266841	0.00145802	0.000469785	0.00131157	0.00232894	0.00296294	0.00122246	0.00460661	0.00249397	0.0025477	0.00158294	0.00260867	0.00231228	0.00120392	0.00179091	0.00266745	0.00100229	0.00139975	7.47861e-05	0.00426099	0.00345637	0.00136744	0.00059497	0.00194645	0	0.00139363	0.00174303	0.00238789	0.0016046	0.00177263	0.00280739
PWY-5994: palmitate biosynthesis (type I fatty acid synthase)	0	0	0	0.000337256	0	0	4.67873e-05	1.45379e-05	0	0	9.64503e-06	7.25431e-05	0	0	0	0.000109393	0.000120783	0	6.33069e-05	0	1.78703e-05	4.21058e-05	5.27703e-05	0.000118524	0	0	0	0.000170989	9.45997e-05	4.32897e-05	0	0.000157021	0.000182746	0	0	0	0.00020914	0.000160139	0	0	2.95506e-05	0	1.73365e-05	4.95955e-05	0	0	9.27934e-05	0	0.000134111	5.80064e-05	8.64782e-05	7.89045e-05	0	0	0	0.000127649	0	0	0.00014464	0.000123361	0.000224937	0	0	0	0	0	0	0	0	0.000121487	0	0	0.000207363	4.35949e-05	6.49138e-05	0	0
PWY-6113: superpathway of mycolate biosynthesis	0	0	0	0	0	0	7.37763e-05	2.42518e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000168098	0	0	0	0	0	0	0	0	0.00014591	0.000299208	0	0	0	0	0	0	0	0	0	0	8.24083e-05	0	0	0	0	0	0	0.000146242	0	0	0	0	0	0	0	0	0	0.000292255	0	0	0	0	0	0	0	0	0	0	0	0.000352634	0	0	0	0
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I	0.00781775	0.0105074	0.00975767	0.00937144	0.00964711	0.0108284	0.0108555	0.00983012	0.0109371	0.00854799	0.00874465	0.00876526	0.0113695	0.00929471	0.00752987	0.0104879	0.0103089	0.00998774	0.0110796	0.0113898	0.00828277	0.00694959	0.00783153	0.00772879	0.00876895	0.00854477	0.0109411	0.0100264	0.0115216	0.00967837	0.00849116	0.00982088	0.0065373	0.00960144	0.00922989	0.0104183	0.0101292	0.00936298	0.0106375	0.0111748	0.0108372	0.0088311	0.0106904	0.00889279	0.00999319	0.00946519	0.00921877	0.00909264	0.00885503	0.00992325	0.00893595	0.00538029	0.0106891	0.007682	0.00910704	0.00892014	0.00894739	0.00887865	0.00956399	0.00979841	0.00834441	0.00725234	0.0100657	0.0101208	0.0109121	0.00763783	0.00701157	0.010417	0.0121525	0.00944795	0	0.0100033	0.00821618	0.00820324	0.0080151	0.0110987	0.00893683
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II	0.00788172	0.0104707	0.0100815	0.00922306	0.00949158	0.0107834	0.0110083	0.00987901	0.0109323	0.00875478	0.00878048	0.00862535	0.0112366	0.0094593	0.00766775	0.0103418	0.0104173	0.00986731	0.0108939	0.0116115	0.00859274	0.00692505	0.00751703	0.00787326	0.00859963	0.00883705	0.0112131	0.0100023	0.0115899	0.0100403	0.00829635	0.00997022	0.00679328	0.00949655	0.00906976	0.0105019	0.0103587	0.00915068	0.0110681	0.0114461	0.0110795	0.00895719	0.0109942	0.00950885	0.0102391	0.00938111	0.00928579	0.00909018	0.00881231	0.0099677	0.00905329	0.00544169	0.0105445	0.00980207	0.00884281	0.00859831	0.0085471	0.00920257	0.00946821	0.0101619	0.00837796	0.00729321	0.00992921	0.0102993	0.0111557	0.00753229	0.00697614	0.0103848	0.01252	0.00929958	0	0.0103456	0.00831958	0.00798647	0.00803102	0.0110523	0.00984509
PWY-6123: inosine-5'-phosphate biosynthesis I	0.00629146	0.00811339	0.00796408	0.00949487	0.00808188	0.00855498	0.00717028	0.0062331	0.00871287	0.00736063	0.00826762	0.00891138	0.00940493	0.00693543	0.0050945	0.00808807	0.00882677	0.00746198	0.00715357	0.0069333	0.00653792	0.00534399	0.00817245	0.0059223	0.00809451	0.00607744	0.00860076	0.00825454	0.0070814	0.00725769	0.00676992	0.00816091	0.00524761	0.00780608	0.00784101	0.00709164	0.00788264	0.00745778	0.00712468	0.00729843	0.00742756	0.00840692	0.00699532	0.0061506	0.00675855	0.00825599	0.00603278	0.00734829	0.00811375	0.00714904	0.0073149	0.00282362	0.00821536	0.00751197	0.0089098	0.00632865	0.00885522	0.00696846	0.0085821	0.00780301	0.007812	0.00565934	0.0079227	0.00760238	0.00585473	0.00817106	0.00576448	0.00749412	0.00627708	0.00784436	0	0.00826006	0.00760793	0.00884032	0.00634729	0.00785878	0.00820084
PWY-6124: inosine-5'-phosphate biosynthesis II	0.00583663	0.00752532	0.00740426	0.00900872	0.00750764	0.00790021	0.00659742	0.00564594	0.00803246	0.00696388	0.00775862	0.0083703	0.00866808	0.00640417	0.00476657	0.00753964	0.00826857	0.00687694	0.00646262	0.00627995	0.006025	0.00499944	0.00783402	0.00543724	0.00754044	0.00558146	0.00804833	0.0077896	0.0064596	0.00668093	0.00622719	0.0076322	0.00497458	0.00730307	0.00726245	0.00651074	0.00737655	0.00688988	0.00648949	0.00671661	0.00685697	0.0078738	0.00644559	0.00568869	0.00614211	0.0077644	0.00554743	0.00684411	0.00765157	0.00665303	0.00690382	0.00255156	0.00770199	0.00738818	0.00848703	0.0058101	0.00838427	0.00643015	0.00808022	0.00736436	0.00740629	0.00531009	0.00729495	0.00695053	0.0052842	0.00769168	0.00546311	0.00695716	0.00564436	0.0073267	0	0.00768653	0.00714568	0.00840772	0.00586916	0.00726218	0.00765099
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II	0.00336844	0.00455339	0.00402688	0.0028769	0.0047443	0.00479808	0.00529286	0.00359088	0.0046032	0.00324352	0.00481411	0.006814	0.00156126	0.00435652	0.00430255	0.00279356	0.00508554	0.00318118	0.00237754	0.00413659	0.00394998	0.00330061	0.00601666	0.00391383	0.00573399	0.00364279	0.00497393	0.00364995	0.00350674	0.00432544	0.00496295	0.00187857	0.00273383	0.00395683	0.00328251	0.00431323	0.00377905	0.00323069	0.0033349	0.00322766	0.00228823	0.00288576	0.00326179	0.00323517	0.00297306	0.00488994	0.00411635	0.00373467	0.00403114	0.00333417	0.0049067	0.00357263	0.00710952	0.00240985	0.00457595	0.00351443	0.00481982	0.0049249	0.00587024	0.00366685	0.00291576	0.00438313	0.00207967	0.00408281	0.0053183	0.00261421	0.00374366	0.00197574	0.00435573	0.00326908	0	0.00534706	0.00544794	0.00514328	0.0041837	0.004572	0.00496652
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II	0.00436766	0.00576808	0.00528411	0.00394473	0.00598121	0.00607209	0.00662615	0.00436102	0.00594173	0.00427092	0.00596147	0.00787549	0.0021823	0.0055102	0.00551354	0.00377475	0.00650305	0.00422774	0.00317412	0.00516781	0.00517533	0.00430778	0.00729021	0.00487651	0.0066595	0.00453999	0.00618596	0.00469608	0.00436806	0.00550879	0.00625681	0.00261881	0.00353863	0.00508092	0.00428207	0.00545612	0.00495218	0.00423548	0.00436822	0.00421958	0.00298888	0.00387665	0.00398854	0.00427699	0.00385991	0.00595609	0.00510437	0.00482921	0.00513287	0.00433509	0.00587526	0.00433451	0.00867726	0.00324189	0.00575703	0.00471151	0.00617164	0.00614116	0.00733518	0.00462082	0.00392396	0.00546367	0.00279495	0.0052468	0.00633708	0.00344526	0.00487972	0.00266746	0.00537603	0.00431652	0	0.00673576	0.0065652	0.00651589	0.00525995	0.00570496	0.00609274
PWY-6138: CMP-N-acetylneuraminate biosynthesis I (eukaryotes)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.06689e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.32253e-05	0	4.28184e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6143: CMP-pseudaminate biosynthesis	5.39051e-05	0.000452422	1.13622e-05	0	0.000559747	0.000100369	0	0	7.36239e-05	0.00020438	1.89648e-05	0	0	0	2.45712e-05	0	0	0	3.34596e-05	5.01578e-05	0	0	0.00043763	1.7448e-05	0	2.41171e-05	0	0	0	0.00020855	5.88449e-05	0	7.87101e-05	0	4.67232e-05	0.000207828	0	0	2.57711e-05	0	0	0	0	0	0	0	5.88079e-05	3.18047e-05	0.000382466	0	0	1.02443e-05	0	0	0.000110138	0.000219095	0	0	8.89803e-05	6.44709e-05	6.02337e-05	1.96914e-05	0	0.000524835	3.57364e-05	0	5.69407e-05	0	0.000101477	0	0	4.56031e-05	4.31407e-05	0	0	0.000140578	6.16334e-05
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I	0.00258803	0.00245828	0.00456197	0.00439554	0.00386385	0.00120197	0.00214458	0.000359372	0.00201442	0.00270653	0.00255274	0.00600207	0.000730114	0.00237398	0.00295434	0.0022574	0.00440838	0.00310831	0.00112626	0.00142004	0.00261592	0.00357324	0.00422245	0.00196032	0.00428353	0.00238839	0.00167774	0.00226465	0.000902349	0.00206005	0.00412587	0.00140064	0.00227411	0.00295901	0.0023766	0.00099721	0.00287598	0.00196837	0.00152611	0.00269626	0.00131682	0.00320256	0.00136633	0.001987	0.00176534	0.003333	0.00115754	0.00305957	0.00297065	0.00300679	0.001802	0.00361883	0.00550101	0.000871206	0.00480275	0.00317244	0.00617248	0.00333978	0.00265366	0.00192134	0.00253965	0.00329886	0.00227129	0.00270566	0.00118709	0.00214259	0.00208735	0.00220997	0.00247051	0.00291205	0	0.00395041	0.00359188	0.00520485	0.00183674	0.00120871	0.00149716
PWY-6151: S-adenosyl-L-methionine salvage I	0.0062526	0.00938807	0.0111413	0.0110776	0.00910363	0.0100495	0.0120386	0.0112282	0.00991348	0.0101049	0.00897043	0.00823644	0.0119911	0.0104724	0.00525511	0.0100437	0.00611264	0.00955908	0.013111	0.0124885	0.00721592	0.00703326	0.00694606	0.00829779	0.00667092	0.00926681	0.0102851	0.00939655	0.0133433	0.0103494	0.00975157	0.0087778	0.0062289	0.00800532	0.0110608	0.0120968	0.0106406	0.0109636	0.0116565	0.009795	0.0120286	0.0105917	0.0119407	0.009749	0.0111139	0.0108963	0.0101003	0.0101719	0.0107059	0.00986168	0.00948786	0.00506407	0.0112518	0.0115375	0.00910099	0.0103919	0.0118758	0.00702873	0.00814768	0.0111229	0.00927781	0.00581305	0.0111584	0.0106727	0.0103237	0.00676808	0.00663001	0.0114329	0.0130954	0.00924066	0	0.00596087	0.00959375	0.00630714	0.00779358	0.0108061	0.00944117
PWY-6160: 3-dehydroquinate biosynthesis II (archaea)	9.31277e-05	5.6786e-05	0	0	9.81341e-05	0	0	0	0.000373574	0	0.000113311	0	0	0	0.000708514	5.76138e-05	0.000499574	0	0	0.000281073	0.000896108	0	2.62319e-05	0	0	0	0.000300097	0.000252815	0	0.000293575	0	0	0	0	0	0	0	0	0.000378348	0	0.000102615	0	0.000335454	0.00067476	0.000322726	0	0	0	0	0	0	0	0.000234393	0	0	0.000148149	0	0.00133957	0.000160661	0.000616713	0.000149572	0.000281787	0	0.000282342	0	0	0.000433494	0.000332219	0.0010933	0.000620736	0	0.00144411	0	3.68718e-05	0	0.00012316	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate	0.00762815	0.0116181	0.0116131	0.0113057	0.0115497	0.011351	0.0118493	0.01102	0.0119445	0.0101838	0.00954973	0.0100133	0.014114	0.00897316	0.006878	0.0125774	0.0112572	0.0113209	0.0132998	0.012758	0.00978379	0.00740259	0.00793021	0.00885497	0.00970657	0.0086192	0.0106228	0.010682	0.0136406	0.0109249	0.00929449	0.0121311	0.00649701	0.0102107	0.0115251	0.011377	0.0120242	0.0120787	0.0117465	0.0111659	0.0133303	0.0109665	0.0129857	0.0105164	0.0125856	0.0125011	0.00965588	0.010233	0.010826	0.0105139	0.0083299	0.00596835	0.0100908	0.0104652	0.0104891	0.01122	0.0113557	0.00927362	0.00944637	0.0115103	0.0102565	0.00726832	0.0116901	0.0120271	0.0111434	0.00868954	0.00768695	0.0123631	0.0138466	0.0111254	0	0.00944971	0.00872722	0.0087469	0.00832717	0.0109266	0.00978686
PWY-6165: chorismate biosynthesis II (archaea)	0.000243376	0.000150206	0	0	0.000258022	0	0	0	0.000946486	0	0.00029624	0	0	0	0.00160816	0.000152466	0.00123596	0	0	0.000722397	0.00206399	0	6.95572e-05	0	0	0	0.00076396	0.000648273	0	0.000747966	0	0	0	0	0	0	0	0	0.000956131	0	0.000270159	0	0.000856405	0.00162457	0.000825182	0	0	0	0	0	0	0	0.000601506	0	0	0.000386417	0	0.00287833	0.000416608	0.00150878	0.000389368	0.000705238	0	0.000724457	0	0	0.00105483	0.000847387	0.00257609	0.00150958	0	0.00306579	0	9.76325e-05	0	0.000322339	0
PWY-6167: flavin biosynthesis II (archaea)	0.000712388	0.000335243	0	0	0.000539403	0	0	0	0.000847101	0	0.000429903	0	0	0	0.00218471	0.000286307	0.000644113	0	0	0.000737702	0.00180781	0	0	0	0	0	0.000846132	0.000769298	0	0.000717582	0	0	0	0	0	0	0	0	0	0	0.000144555	0	0	0.00135059	0	0	0	0	0	0	0	0	0.000415436	0	0	0.000679829	0	0.00147239	0.000423819	0	0.000620151	0.00129726	0	0	0	0	0.00127786	0	0.000491581	0.000819458	0	0.00120966	0	0	0	0.000390066	0
PWY-6168: flavin biosynthesis III (fungi)	0.00331644	0.00182153	0.000384679	0	0.00221101	0.00102556	0	5.34212e-05	0.00112503	0.00102618	0.00227911	0.00451023	0	0	0.003337	0.00123765	0.000651451	0.00065923	0.000429309	0.00130378	0.00213634	0.00188294	0.00147488	0.00216494	0.0047881	0.00133256	0.00147589	0.00135598	0.000459214	0.000981498	0.00251899	0.00102846	0.00224005	0.00324184	0.00132057	0.00055101	0.000272846	0.00199679	0	0.00163853	0.000159098	0.000461626	0	0.00168904	0	0.00128021	0.00171823	0.000931694	0.00115097	0.00139985	0.000965668	0.00260086	0.000930251	0.000900592	0.00333317	0.00157239	0	0.00144819	0.00145468	0	0.000846295	0.00301548	0.00203445	0	0.00117675	0.00357249	0.00249648	0	0.000428574	0.000800722	0	0.00111307	0.00260535	0.0020422	0.00236148	0.0005547	0
PWY-6174: mevalonate pathway II (haloarchaea)	0	2.42168e-05	0	0	0.000102148	0	0	0	0	0	0.000165914	0	0	0	2.88688e-05	0	0	0	0	0.000238077	0	0	0	0	0	0	0.000340584	0.000125006	0	0	0	0	0	0	0	0	0	0	0	0	3.66338e-05	0	0	5.00401e-05	0	0	0	0	0	0	0	0	0.000311615	0	0	7.4917e-05	0	0	0.000245034	0	6.08655e-05	0.000421372	0	8.43992e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6182: superpathway of salicylate degradation	0	0	0	0	0	0	0	0	0	0.000266846	0	0	0	0	0	0	0	0	0	0	2.3627e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	3.43554e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.38298e-05	5.07381e-05	0	0	0	0	0	0	0	0	7.83014e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6185: 4-methylcatechol degradation (ortho cleavage)	0	0	0	0	0	0	0	0	0	0.000407047	0	0	0	0	0	0	0	0	0	0	1.73812e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000128416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.07555e-05	4.92874e-05	0	0	0	0	0	0	0	0	7.34696e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6210: 2-aminophenol degradation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.25126e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.74394e-06	0	0	0	0	0	0	0	0	6.59194e-05	0	0	0	0	2.52476e-05	0	0	0	0	0	0	0	0	0	0
PWY-6215: 4-chlorobenzoate degradation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.62033e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5752e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.92946e-05	2.75569e-05	0	0	0	0	0	0	0	0	8.84746e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-621: sucrose degradation III (sucrose invertase)	0.00250248	0.00171831	0.00127478	0.00232365	0.00253565	0.00121501	0.00185115	0.00324458	0.00202599	0.00329652	0.00243613	0.00369165	0.000166454	0.00365394	0.00207703	0.00338525	0.00111506	0.00198186	0.00125485	0.000939684	0.00223453	0.00324433	0.00348568	0.00227636	0.00142912	0.00175508	0.00267123	0.00288394	0.00102116	0.00130415	0.00293775	0.00138868	0.0019226	0.00181757	0.00147377	0.00147205	0.0019624	0.00173527	0.00120638	0.00275112	0.00232915	0.00424792	0.00155798	0.00120007	0.0016712	0.000945739	0.00221202	0.00157815	0.00288552	0.00420581	0.00249956	0.00312722	0.00636877	0.00323186	0.00138715	0.00130375	0.00285108	0.00120737	0.00280224	0.00371171	0.00374986	0.00288639	0.000669571	0.00260057	0.00317774	0.000689502	0.0023464	0.00347688	0.000558863	0.00123838	0	0.00205047	0.00134905	0.00184838	0.00238556	0.000510918	0.00307403
PWY-622: starch biosynthesis	0	0	0.00226998	0.00172375	0	0	0	0.00133191	0	0.0021151	0	0.00196631	0	0.00521928	0	0.00116129	0.000730206	0	0.00067844	0.000553453	0.00128843	0	0.000124242	0.000299135	0.00185562	0	0	0	0.00134857	0.00169629	0	0.00235776	0.00193527	0	0.000178348	0.000647434	0.00357976	0	0	0	0.000113075	0.00156396	0.00171845	0.000857952	0.000462822	0	0.00242912	0.00401714	0.00182716	0	0.00216918	0.000256154	0	0.00688791	0	0.000509149	0.00104981	0	0	0.00388196	0.0029424	0	0	0	0.000193676	0.000651091	0.000233871	0	0	0.00129226	0	0	0.00245624	0.000328258	0.0006472	0.00101272	0.00365365
PWY-6270: isoprene biosynthesis I	0.00572162	0.00805013	0.00626557	0.00571393	0.00685541	0.00637796	0.00810059	0.00867934	0.00759342	0.00656127	0.00621488	0.00628027	0.0104357	0.00702438	0.0050038	0.00819585	0.00601596	0.00833926	0.0098452	0.00927931	0.00693272	0.00537676	0.00561606	0.00615831	0.00657522	0.00700396	0.00670873	0.00778856	0.00888235	0.00779519	0.00608724	0.00796835	0.00496699	0.0070346	0.00830918	0.00872879	0.00747524	0.00836076	0.00892604	0.00917631	0.00897464	0.00736368	0.00935715	0.00719203	0.00884202	0.00823298	0.00757028	0.00651285	0.00719693	0.00724917	0.00647488	0.00405961	0.00574528	0.00602733	0.00574948	0.00677494	0.00623514	0.00629666	0.00586915	0.00807126	0.00792914	0.00514764	0.00857592	0.00684763	0.00866333	0.00710585	0.00562873	0.00874685	0.00902841	0.00782024	0	0.00738498	0.00572716	0.00514418	0.00626407	0.00746711	0.00520888
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis	0.00788172	0.0104707	0.0100815	0.00922306	0.00949158	0.0107834	0.0110083	0.00987901	0.0109323	0.00875478	0.00878048	0.00862535	0.0112366	0.0094593	0.00766775	0.0103418	0.0104173	0.00986731	0.0108939	0.0116115	0.00859274	0.00692505	0.00751703	0.00787326	0.00859963	0.00883705	0.0112131	0.0100023	0.0115899	0.0100403	0.00829635	0.00997022	0.00679328	0.00949655	0.00906976	0.0105019	0.0103587	0.00915068	0.0110681	0.0114461	0.0110795	0.00895719	0.0109942	0.00950885	0.0102391	0.00938111	0.00928579	0.00909018	0.00881231	0.0099677	0.00905329	0.00544169	0.0105445	0.00980207	0.00884281	0.00859831	0.0085471	0.00920257	0.00946821	0.0101619	0.00837796	0.00729321	0.00992921	0.0102993	0.0111557	0.00753229	0.00697614	0.0103848	0.01252	0.00929958	0	0.0103456	0.00831958	0.00798647	0.00803102	0.0110523	0.00984509
PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	0.00372566	0.00201079	0.000788102	0.00107364	0.00115046	0.000687687	0.000666155	0.00058241	0.000661932	0.0023607	0.00165859	0.00167206	0.000112114	0.00119312	0.00362056	0.000896283	0.00320298	0.00155613	0.000360552	0.000410746	0.00206009	0.00280867	0.00292196	0.00273725	0.00231355	0.00228316	0.00122087	0.000347809	0.00061486	0.0020831	0.000997827	0.00351094	0.00419365	0.00238979	0.00118705	0.000328404	0.000757614	0.000528931	0.000229653	0.000192556	0.000400126	0.000936746	0.00017851	0.00186474	0.000736202	0.00166964	0.00300228	0.00145085	0.000472685	0.000185916	0.00223427	0.00333262	0.000889743	0.00460584	0.00253219	0.00265988	0.00159634	0.00289583	0.00235338	0.00122973	0.00184371	0.00281972	0.000994556	0.00140106	7.46526e-05	0.00435845	0.00351741	0.000424537	0.000605396	0.00201242	0	0.00144075	0.0017387	0.00240311	0.00161571	0.00195408	0.0027309
PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli)	0.00147145	0.00107438	0	0.000147728	0.00060712	0.000161855	0.000733399	0.000331478	0.000278999	0	0.00114275	0.000655057	0	0.00130515	0.00189451	0.000986597	0.000192246	0.00012577	0.000399278	0.000281986	0.00117335	0.00122914	0.00173028	0.00123793	0	0.00104629	0.000785339	0.000384566	0.000531889	0.000955692	0.000238916	0.000621216	0.00154551	0.000658797	0	0	0.000635722	0.000475735	0.000254444	8.64548e-05	0.000416309	0	0.000197901	0.00110349	0.000183478	0	0.000455008	0	5.3788e-05	0.000206115	0.00240809	0.00226613	0.000978744	0	3.79037e-05	0.000425498	0	0.000905907	0.000385721	0.000752184	0.000519945	0.00246911	0.000896972	0	0	0.000549738	0.00172299	0.00046939	0	0.00190398	0	0.000390122	0.000696786	0.000884877	0.000765538	0	0
PWY-6285: superpathway of fatty acids biosynthesis (E. coli)	0.00210937	0	0	0	0	0	0.000554447	0.000465233	0	0	0.0011488	0	0	0.000464934	0.00257528	0.000203225	0.000264315	0	0	0	0.00157758	0.00180937	0.00204993	0.00180759	0	0.0012541	0.000954845	0.000409501	0	0	0.000395886	0.000205816	0.00231815	0.000976639	0	0	0	0	0	0	0.00017316	0	0	0.00132623	0.000315907	0	0.000812084	0	9.98629e-05	0.000215984	0.00133423	0.00284481	0.000797283	0	7.51494e-05	0.000762451	0	0.00144956	0	0	0.000876547	0.00253696	0	0	0	0.00100013	0.00225461	0	0	0.00148195	0	0	0.000983078	0.00120895	0.00102325	0	0
PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)	0.00104719	0.00201347	0.00157539	0.00259497	0.00194864	0.000276106	0.00146372	0.00010896	0.00195947	0.00257445	0.0012484	0.00167155	6.29123e-05	0.000807139	0.000252961	0.00321529	0.00219602	0.00126184	0.00116193	0.00131684	0.000978993	0.000981861	0.000389044	0.000598587	0.00131324	0.00147215	0.000493165	0.00145968	0.00139873	0.00151475	0.000463423	0.00183104	0.000534416	0.00117871	0.0014848	0.00100251	0.00164282	0.00160231	0.00257816	0.00274139	0.00200515	0.00118759	0.00131219	0.00174842	0.00260448	0.00208186	0.000417186	0.00158879	0.00140411	0.00138561	0.00247792	0.000577478	0.000792115	0.00249464	3.9482e-05	0.00150475	0.00113818	0.000249264	0.0009934	0.00173432	0.00148827	0.0011869	0.00151595	0.00117898	0.00094186	0.00124644	0.00169044	0.00239441	0.00169278	0.00218727	0	0.00121549	0.00167078	0.000291667	0.00052867	0.000174402	0.00226248
